Texture,Moisture (%),Organic Matter (%),pH,Electrical Conductivity (dS/m),Soil Quality,Industrial Use
Loamy,28.4322225792757,1.6351831108351038,6.154387254594968,0.40329641911621383,Bad,Not Suitable
Sandy,23.63984084029295,3.957215781374295,6.123196609591786,0.11267167030702661,Bad,Not Suitable
Clayey,28.09524283790425,4.962346595792834,5.647247398232381,0.3255064452960251,Bad,Not Suitable
Sandy,28.452707790788033,3.229523138443999,6.269619856146509,1.2404806959975598,Bad,Not Suitable
Sandy Loam,15.294606388759753,1.5160793380065023,7.714910891296054,0.21581588603897922,Bad,Not Suitable
Sandy,13.387046708520248,1.8439710212908027,7.9834359556159455,1.6072164517685774,Bad,Not Suitable
Sandy,23.391676162082398,1.533353098075128,6.905354863445613,0.6946561117724971,Bad,Not Suitable
Sandy,18.537868753719813,1.4789417133746476,7.934449473862633,0.892049603634322,Bad,Not Suitable
Sandy,29.209380263247926,1.681561877920008,6.5168723106424125,1.222325595459901,Bad,Not Suitable
Sandy,17.992368999237012,2.997379385407468,5.7885565308011815,0.3344212830245776,Bad,Not Suitable
Sandy,24.57272809236937,1.1290578081246543,5.586981480727541,1.4248646288770932,Bad,Not Suitable
Sandy,22.340163780209863,4.804124891070513,6.322247790671369,1.1906510564824113,Bad,Not Suitable
Clayey,24.215136917079988,1.2270417113270908,6.028865321574575,1.1177228011797022,Good,Brick Manufacturing
Sandy,19.795468503792172,2.4205414901107183,5.892146656704719,0.29510160031777255,Bad,Not Suitable
Sandy,14.440391574012235,2.4848342861986232,7.089937915835947,1.1048053290576085,Bad,Not Suitable
Sandy,28.16651307861153,4.375312915309479,5.537612787715318,1.151128059288741,Bad,Not Suitable
Clayey,29.924891104137252,1.9112380811022085,7.4174028404821275,1.4610650194867931,Good,Brick Manufacturing
Sandy Loam,21.472849425611184,3.4887647965991246,7.054194202742753,1.429783572553319,Bad,Not Suitable
Sandy Loam,11.5420923286898,4.583096215318829,6.248769424636743,1.1389541238434517,Average,Glass Making
Sandy,16.929245335533547,3.260816385157268,7.6301575128792045,0.37027136988608933,Bad,Not Suitable
Sandy Loam,12.277702582343878,3.638845376948494,7.6644349230542925,1.106947196819504,Bad,Not Suitable
Clayey,11.731850696464104,4.030356150280119,6.004703151365532,0.9431025790768606,Bad,Not Suitable
Sandy Loam,15.10408316996794,1.7331812380527327,7.925497783540663,1.0354302865592164,Bad,Not Suitable
Loamy,27.625720185866555,2.01275254510304,6.99357646793378,1.3322173530577763,Bad,Not Suitable
Clayey,15.81250336927059,1.6481660937983347,6.67392879323215,0.4219914771186404,Bad,Not Suitable
Loamy,11.252094532776995,2.0869289551588075,7.084295451242303,1.8173108777793023,Bad,Not Suitable
Sandy,21.821972980444063,1.7437193104291326,6.487804480425038,0.394505671486024,Bad,Not Suitable
Loamy,17.440533830798664,3.1851942639401276,5.9170930239321935,0.22747777353978008,Bad,Not Suitable
Sandy Loam,24.09398629504659,3.340674313911542,7.234954161341125,0.43134694018841546,Bad,Not Suitable
Sandy,16.974420259938736,1.0422471380683889,6.325488984780193,1.9481287611101124,Bad,Not Suitable
Clayey,10.069326339635367,1.8491521710771495,7.214554160481493,0.31311735613603164,Bad,Not Suitable
Clayey,18.87468003220517,1.528921058671108,5.761582797642406,0.2017800016525781,Bad,Not Suitable
Clayey,11.04611885771172,3.4578191665527034,7.831627284603046,1.8260167837510846,Good,Biogas Production
Sandy,21.14948912941069,3.4341716345229174,7.981812415534149,0.3551886321660237,Bad,Not Suitable
Sandy,14.325240705757471,2.48184996265921,6.3910705872232345,1.4002765270003497,Good,Construction
Sandy Loam,20.092679078230276,2.172262014093581,6.637357217914927,0.8398558794733608,Bad,Not Suitable
Clayey,18.99529523531458,4.506224671225173,6.048409802389099,0.1332325541741479,Bad,Not Suitable
Sandy Loam,22.613019647711283,1.7638986703134067,6.578236284795399,1.2236027108170027,Bad,Not Suitable
Sandy Loam,11.186316259767954,3.706732657084579,6.150185623851746,0.7066680422890258,Average,Glass Making
Sandy Loam,23.500481370325733,1.5011991561600113,5.562426907114288,1.3781177902454556,Bad,Not Suitable
Clayey,13.202334390422239,4.0623976577077725,7.843238777139536,0.30177850407415885,Good,Biogas Production
Sandy,26.995531403989837,1.7955380819354798,7.756902499419989,0.385625059514233,Bad,Not Suitable
Sandy Loam,16.110715356041545,3.653248108017436,5.7893870770286435,0.5888534388158319,Bad,Not Suitable
Clayey,24.816804061654857,3.9485482997512458,7.942102727821384,0.1316489159585252,Good,Biogas Production
Sandy,26.810130971925396,3.701869877968337,6.30469054688628,1.7663285568691247,Bad,Not Suitable
Sandy,16.525462597600693,3.08383830976523,6.661181344785918,1.6175970859528308,Bad,Not Suitable
Sandy Loam,18.583530935594794,1.0643560082868864,7.88586421537141,1.3607107817678776,Bad,Not Suitable
Sandy,22.232375201312756,3.127273535101326,7.428907880608744,0.7561025469577538,Bad,Not Suitable
Clayey,14.577863838360205,1.0876074056540719,5.876775393471373,0.18534751016719297,Bad,Not Suitable
Loamy,24.926775803808752,4.75743498346095,6.063488582174313,0.8210054010044937,Good,Land Reclamation
Loamy,10.537817414261673,3.2908345024089436,7.461710032852668,0.32928671312020363,Good,Land Reclamation
Loamy,20.466468841346206,2.0056757442565547,6.462827246035037,1.3348605765688817,Bad,Not Suitable
Sandy,15.074578325016223,4.681313737301021,6.723838313741517,1.7213576784363607,Bad,Not Suitable
Loamy,17.36793847924776,4.397699927494862,7.21659271588692,1.118582259707082,Good,Land Reclamation
Loamy,17.2114228869638,4.911913776622331,7.253115425433971,1.8465468186994574,Good,Land Reclamation
Clayey,26.837602378984112,2.837576989116626,5.542849487603719,0.5423772369255938,Bad,Not Suitable
Clayey,20.774628415608834,2.024170742063914,7.011665301997519,0.6775606117098393,Good,Brick Manufacturing
Loamy,15.505174224377482,4.598695489778137,7.091711284654272,0.9783477379576889,Good,Land Reclamation
Clayey,23.149254628403494,2.0417974683053695,6.5590461793069,0.5556725041832196,Good,Brick Manufacturing
Sandy Loam,27.42996672381365,3.006107935129315,7.360351514228851,0.8864891792923756,Bad,Not Suitable
Sandy,16.550132869002724,2.0119801606072407,5.508161841569127,1.7749107805842634,Bad,Not Suitable
Sandy Loam,11.64145240458959,3.8308216389271452,5.781850442330136,1.0715609232958634,Bad,Not Suitable
Loamy,23.1886754096885,1.3353509543144808,7.421257806992541,1.9793077397167627,Bad,Not Suitable
Sandy Loam,29.002369664232535,4.635999152153968,5.785440097451763,1.2999112244800737,Bad,Not Suitable
Clayey,10.151495543290373,3.291119124724589,6.226784034477756,1.2508837561359,Bad,Not Suitable
Sandy Loam,24.347831843507723,3.893603969719156,6.504839076257275,1.6938155663422085,Bad,Not Suitable
Sandy,21.688214276875144,3.1453987277314437,6.349109233761594,1.1554525004532756,Bad,Not Suitable
Loamy,17.69364611650293,2.7831558595433874,6.948559431582355,1.7774240902921996,Good,Land Reclamation
Clayey,11.229450016188709,2.181757112897301,6.133423118441257,1.362907715871585,Bad,Not Suitable
Sandy,14.398772443142258,1.933640858561858,6.724093259757531,1.546620933509582,Good,Construction
Loamy,20.572122452740807,3.8474928764171445,7.243119012440479,1.226680432265358,Good,Land Reclamation
Loamy,23.03452709101835,4.817454898092974,5.713920811158664,1.2634520942461072,Bad,Not Suitable
Sandy Loam,14.177614243898232,1.688768087000497,5.983656298081099,0.2241846846384557,Bad,Not Suitable
Sandy Loam,29.484163253018842,4.265676482494472,6.475747367500961,0.28115774253571424,Bad,Not Suitable
Loamy,24.364745397692726,1.0256295357783713,7.997359674758739,1.552833336555298,Bad,Not Suitable
Clayey,14.176303659916256,2.0580369172794826,7.446206699190213,0.1732339948297365,Bad,Not Suitable
Sandy,15.275064399276888,1.985821293052886,7.752145149762157,1.1810232941466134,Bad,Not Suitable
Clayey,11.709026322124325,3.3214779680237654,5.567845082905168,1.4063840578396618,Bad,Not Suitable
Sandy,21.433908566572782,4.427622420202114,7.123978756360895,0.5154020369583486,Bad,Not Suitable
Sandy Loam,28.160736525079503,4.795438164791955,7.908804389441846,0.2193420583505019,Bad,Not Suitable
Sandy Loam,19.596678945392057,1.1779913537851825,6.534531351778153,1.4787206287634418,Bad,Not Suitable
Loamy,25.092062233859558,3.374337606325681,6.530473278977796,0.7857642960955741,Good,Land Reclamation
Sandy Loam,20.42547161858417,1.6677642151042926,5.880100084574763,0.7355859497672266,Bad,Not Suitable
Clayey,29.133037464469638,4.702284513250952,5.801142586709738,0.654308951240264,Bad,Not Suitable
Sandy Loam,24.446964464669573,3.294871958515905,6.403504955485175,0.7788067289513466,Bad,Not Suitable
Sandy Loam,22.47710669170432,3.1195302259619426,6.058729978374629,1.6070457315408584,Bad,Not Suitable
Loamy,20.630572171823964,3.1167409786667246,7.682882519565897,0.32189033125833005,Good,Biogas Production
Loamy,21.382544670636268,3.4402208917618924,5.86628154370687,1.295696517938357,Bad,Not Suitable
Loamy,20.528093216953508,4.517908551613113,6.535110736998954,1.2620325992402044,Good,Land Reclamation
Sandy,26.88304652106342,2.892105344638694,7.674581633631662,1.2932889725423513,Bad,Not Suitable
Clayey,18.585940522818543,3.399553032635511,7.704821425131533,0.4353219637323823,Good,Biogas Production
Clayey,14.511570895611852,4.98959612182713,7.723366831798895,1.1703626800496538,Good,Biogas Production
Clayey,24.25912257758435,2.0927889349364,6.730051984558303,0.507812837157667,Good,Brick Manufacturing
Sandy Loam,15.19031885638225,3.183491875652718,6.091291168291139,1.6289968645339856,Bad,Not Suitable
Sandy Loam,28.811817359607264,4.400428003871603,5.926213271814557,1.2560127255855227,Bad,Not Suitable
Loamy,13.463320379487067,3.504466433997412,7.1206072057165954,0.2510018640168301,Good,Land Reclamation
Clayey,19.387114911089512,4.02007593050486,6.172696900467452,0.2570225241873574,Bad,Not Suitable
Sandy Loam,25.488209579054043,1.0748578961352653,7.08177018077166,1.384168125507154,Bad,Not Suitable
Loamy,18.448505471186916,2.800389204706711,5.900338064826669,0.45559596327913554,Bad,Not Suitable
Loamy,22.311097852757335,2.48270111863992,6.033202968593396,0.25869081193102256,Bad,Not Suitable
Clayey,28.26264565810193,1.3831295315190553,7.746380057346501,0.35599605561624215,Bad,Not Suitable
Clayey,10.028441488988824,2.6334101740331377,5.744847754683257,1.7907408765503028,Bad,Not Suitable
Sandy Loam,29.69360274684516,1.0154728787583367,6.6094753467603855,1.8534842442543067,Bad,Not Suitable
Sandy,13.672306672309846,4.704143868798418,6.354329856640462,0.13788951417624204,Good,Construction
Loamy,27.913848711781878,1.180259819254113,7.293375444815908,1.3241905902576878,Bad,Not Suitable
Loamy,16.92336120229672,2.0613350153094907,5.815470805606873,0.8855651137047567,Bad,Not Suitable
Sandy,12.294960234586735,2.9332172628234874,6.768816737829105,0.5664944866721187,Good,Construction
Sandy Loam,20.766566346097658,3.5842975852105723,7.532168991393945,1.2757304594387289,Bad,Not Suitable
Loamy,26.496743628684545,4.495658566420262,7.336470881665972,1.588720897879709,Good,Land Reclamation
Sandy,13.919444519342543,1.793339198254388,7.044535883901655,1.2563487295198708,Bad,Not Suitable
Loamy,17.605668112896574,4.864609759355668,5.703765652659529,1.302648561904579,Bad,Not Suitable
Sandy Loam,28.1817351523534,4.6260354646417285,6.777290640647397,1.266092843447899,Bad,Not Suitable
Sandy Loam,26.69008362347861,4.1273933189977905,5.624399259901083,0.7495252036561333,Bad,Not Suitable
Loamy,20.514391529173988,3.118157573928296,7.023294019820476,1.40944280546011,Good,Land Reclamation
Sandy,20.27120625701771,4.545574735393071,5.692241041568714,1.6976555910027582,Bad,Not Suitable
Sandy Loam,20.748999944637774,1.5770407168615117,6.144391412747111,1.4966788123703343,Bad,Not Suitable
Clayey,21.745847997823766,2.11752826293999,6.773978022079955,1.420081547795624,Good,Brick Manufacturing
Loamy,26.516778970612247,1.5822320969988257,7.160959181098666,0.6613772983762154,Bad,Not Suitable
Clayey,28.05310707569126,1.8043134042830138,6.556913849648129,1.3256747681015468,Good,Brick Manufacturing
Loamy,23.794839932117736,3.8179039942930872,5.9799685837848795,1.024303891790684,Bad,Not Suitable
Sandy,20.708691043975726,3.568889079204378,7.921694438002575,0.9854733583712529,Bad,Not Suitable
Clayey,17.516857850392967,3.7761854992397326,5.945618271026956,0.7777215995526187,Bad,Not Suitable
Clayey,23.615903127056512,4.407910317791747,7.5019505017864265,1.829050977875812,Good,Biogas Production
Clayey,19.456616019064306,1.0555142214962165,6.708817584604743,0.8263359179350993,Bad,Not Suitable
Sandy Loam,22.20568079584148,2.597817277276292,6.412159126577452,0.7505517660349809,Bad,Not Suitable
Clayey,25.380669822428576,2.4988005262293544,5.651902505907932,1.550199680405327,Bad,Not Suitable
Loamy,11.143125925093152,2.512451027200683,5.532006633110844,1.4421688330761302,Bad,Not Suitable
Sandy Loam,24.987118939552005,1.7342025278048685,7.477159206774386,0.11106307820680271,Bad,Not Suitable
Sandy Loam,12.054037987936772,3.7691320699306643,7.79338079953801,1.2235714874985237,Bad,Not Suitable
Clayey,28.440009595495756,4.7049740164313745,7.465949687319849,1.63277454206518,Good,Brick Manufacturing
Sandy Loam,23.505344482468857,1.612685690740999,6.8936244394021315,0.457175028176941,Bad,Not Suitable
Clayey,10.716554415568556,4.387616370491247,7.307822459848484,1.9477228658158698,Good,Biogas Production
Loamy,11.1375590766529,2.7295267027017425,5.812081326346705,1.0272666034171938,Bad,Not Suitable
Sandy Loam,11.252020617823861,1.599882308862715,7.0832711790457346,1.4928796002204843,Bad,Not Suitable
Sandy Loam,11.859891539086167,4.157546809765173,7.531157115011654,0.7437602957658789,Bad,Not Suitable
Sandy Loam,24.334882310888055,1.259823420066137,6.685457016337612,0.25426068227890447,Bad,Not Suitable
Sandy,13.092327943831485,1.5819527639930406,7.772673026991081,1.2755587246235671,Bad,Not Suitable
Loamy,27.805014509240053,2.5781619746878204,7.307203002161796,1.4435234281996827,Good,Land Reclamation
Sandy Loam,14.621005450233543,2.4757766263288974,7.361568840657533,1.5922468274431916,Bad,Not Suitable
Sandy,14.088846135766161,4.880828769464548,5.96916064162229,1.967179177533254,Bad,Not Suitable
Sandy Loam,14.38930399746228,1.50739675417501,5.589513276412869,1.0250956223646728,Bad,Not Suitable
Sandy,16.990056969063666,4.146961628076644,7.090918832132506,0.5403273056833459,Bad,Not Suitable
Clayey,28.55004385783251,1.6530229207604155,6.1446449403900125,0.53307556998131,Good,Brick Manufacturing
Sandy Loam,16.541390099128467,2.9917855059538687,7.480395779888228,1.377971210159717,Bad,Not Suitable
Sandy Loam,20.491032881938125,3.830172014723021,5.626592756842332,0.9477357802336639,Bad,Not Suitable
Sandy,26.76349023066666,2.3783537575990654,6.426559258829328,1.6601448696076382,Bad,Not Suitable
Loamy,26.921960933886243,4.712249119431565,6.499084359177468,1.2479990500196603,Good,Land Reclamation
Sandy Loam,18.856664191360846,1.964145976188393,6.018108017736228,1.7741717522073197,Bad,Not Suitable
Sandy Loam,17.56389189169304,1.213720023487348,6.5997096645065465,0.3765807533944906,Bad,Not Suitable
Loamy,28.229997573337428,1.3063626113659406,6.1742894364934315,0.4643064530597293,Bad,Not Suitable
Sandy,14.051936924571615,1.0545007922941738,5.592512566391238,1.248813518560188,Bad,Not Suitable
Clayey,26.083778203847533,4.380608933066108,7.060022886201711,1.2754908617433405,Good,Brick Manufacturing
Loamy,19.62767452954312,2.8958784125542256,7.186179822205782,1.2128670180673053,Good,Land Reclamation
Sandy,14.85698175018727,1.748619997569829,7.034792252767245,0.8215901838487066,Bad,Not Suitable
Sandy,21.542795066438032,3.321033992839908,6.480320804901584,0.18218573581064496,Bad,Not Suitable
Sandy Loam,16.24653237323406,1.5813641321558904,6.391507235821123,0.9233826247342222,Bad,Not Suitable
Sandy Loam,10.58436640082687,4.960599720826286,6.911946439038481,0.6641436806667155,Average,Glass Making
Sandy,19.948547593979868,2.037090399065833,6.250210271326635,0.34393902794635933,Bad,Not Suitable
Loamy,25.12634070240288,3.25996271044298,6.55326574326673,0.6163496187243644,Good,Land Reclamation
Sandy Loam,27.5813790638401,3.080580412299002,7.976022343258654,0.1051369910251781,Bad,Not Suitable
Loamy,13.26460614584702,4.228893693451948,7.772203524842967,0.6781885176864615,Good,Biogas Production
Clayey,21.92032774373982,1.240075138379598,7.907203132587108,0.9602085545762433,Bad,Not Suitable
Sandy,22.160474373306624,3.439384158050785,6.199111960257099,0.5832630182787637,Bad,Not Suitable
Sandy Loam,11.948807306954787,3.640906547398868,6.690695071478872,1.2701917944772094,Average,Glass Making
Sandy,21.521508704303862,2.1697874335754443,6.152672633164882,1.941467172446943,Bad,Not Suitable
Sandy Loam,22.548712486684412,4.982066402688709,6.083972639645093,0.8884101197565379,Bad,Not Suitable
Sandy Loam,16.70438695196825,1.5320195210418968,5.553380938019063,0.49903006356380797,Bad,Not Suitable
